Substance Name,Name Type,Substance Number,Number type,Regulatory Number,Regulatory Number Type,Substance Form,Classification,Signal Word,Pictograms,Level,Result Link,Source,
"Fentin acetate",,900-95-8,CAS Number,,,,Acute Tox. 3 - Oral   Acute Tox. 3 - Dermal   Acute Tox. 1 - Inhalation   Eye Damage 1   Skin Sens. 1   Repr. 2   STOT Single Exp. 1   STOT Single Exp. 3   STOT Rep. Exp. 1  ,Danger,GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/14-mhlw-2052e.html,GHS-J
"fentin acetate",,900-95-8,CAS Number,,,,Acute Tox. 3 - Oral   Acute Tox. 3 - Dermal   Acute Tox. 1 - Inhalation   Eye Damage 1   Skin Sens. 1   Repr. 2   STOT Single Exp. 1   STOT Single Exp. 3   STOT Rep. Exp. 1  ,Danger,GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-1259e.html,GHS-J
"fluazinam (ISO); 3-chloro-N-[3-chloro-2,6-dinitro-4-(trifluoromethyl)phenyl]-5-(trifluoromethyl)pyridin-2-amine",,79622-59-6,CAS Number,612-287-00-5,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Inhalation   Eye Damage 1   Skin Sens. 1A   Repr. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS08 : Health hazard GHS07 : Exclamation mark GHS05 : Corrosion GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/38425,ECHA C&L inventory
"flufenacet (ISO); N-(4-fluorophenyl)-N-isopropyl-2-(5-trifluoromethyl-[1,3,4]thiadiazol-2-yloxy)acetamide",,142459-58-3,CAS Number,613-164-00-9,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Oral   Skin Sens. 1   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS08 : Health hazard GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/107101,ECHA C&L inventory
"flumetralin (ISO); N-(2-chloro-6-fluorobenzyl)-N-ethyl-α,α,α-trifluoro-2,6-dinitro-p-toluidine",,62924-70-3,CAS Number,612-144-00-7,EU Harmonised CLP Classification no.,,Skin Irrit. 2   Eye Irrit. 2   Skin Sens. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/70530,ECHA C&L inventory
"flurochloridone (ISO); 3-chloro-4-(chloro­methyl)-1-[3-(trifluor­omethyl)phenyl]pyrrolidin-2-one",,61213-25-0,CAS Number,613-334-00-2,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Oral   Skin Sens. 1   Repr. 1B   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS08 : Health hazard GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/122617,ECHA C&L inventory
"folpet (ISO); N-(trichloromethylthio)phthalimide",,133-07-3,CAS Number,613-045-00-1,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Inhalation   Eye Irrit. 2   Skin Sens. 1   Carc. 2   Aquatic Acute 1  ,Warning,GHS08 : Health hazard GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/38815,ECHA C&L inventory
"folpet (ISO); N-(trichloromethylthio)phthalimide",,133-07-3,CAS Number,,,,Acute Tox. 2 - Inhalation   Skin Sens. 1   Repr. 2   Carc. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/08-mhlw-0191e.html,GHS-J
"Formaldehyde",,50-00-0,CAS Number,,,,Flam. Gas 1A   Press. Gas (Liq.)   Acute Tox. 4 - Oral   Acute Tox. 3 - Dermal   Acute Tox. 2 - Inhalation   Skin Irrit. 2   Eye Irrit. 2A   Resp. Sens. 1   Skin Sens. 1   Muta. 2   Carc. 1A   STOT Single Exp. 1   STOT Rep. Exp. 1   Aquatic Acute 2  ,Danger,GHS02 : Flame GHS04 : Gas cylinder GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0069e.html,GHS-J
"formaldehyde …%",,50-00-0,CAS Number,605-001-00-5,EU Harmonised CLP Classification no.,,Acute Tox. 3 - Oral   Acute Tox. 3 - Dermal   Acute Tox. 3 - Inhalation   Skin Corr. 1B   Skin Sens. 1   Muta. 2   Carc. 1B  ,Danger,GHS08 : Health hazard GHS06 : Skull and crossbones GHS05 : Corrosion,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/55163,ECHA C&L inventory
"formaldehyde, reaction products with butylphenol",,91673-30-2,CAS Number,605-021-00-4,EU Harmonised CLP Classification no.,,Skin Sens. 1  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/23104,ECHA C&L inventory
"formetanate (ISO); 3-[(EZ)-dimethylaminomethyleneamino]phenyl methylcarbamate",,22259-30-9,CAS Number,006-031-00-6,EU Harmonised CLP Classification no.,,Acute Tox. 2 - Oral   Acute Tox. 2 - Inhalation   Skin Sens. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS06 : Skull and crossbones GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/117419,ECHA C&L inventory
"Formetanate hydrochloride",,23422-53-9,CAS Number,,,,Acute Tox. 2 - Oral   Skin Sens. 1   Repr. 2   STOT Single Exp. 2   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/11-mhlw-0088e.html,GHS-J
"formetanate hydrochloride; 3-(N,N-dimethylaminomethyleneamino)phenyl N-methylcarbamate",,23422-53-9,CAS Number,006-052-00-0,EU Harmonised CLP Classification no.,,Acute Tox. 2 - Oral   Acute Tox. 2 - Inhalation   Skin Sens. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS06 : Skull and crossbones GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/123181,ECHA C&L inventory
"formic acid, copper nickel salt",,68134-59-8,CAS Number,028-021-00-0,EU Harmonised CLP Classification no.,,Resp. Sens. 1   Skin Sens. 1   Repr. 1B   Muta. 2   Carc. 1A   STOT Rep. Exp. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS08 : Health hazard GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/2065,ECHA C&L inventory
"formic acid, nickel salt",,15843-02-4,CAS Number,028-021-00-0,EU Harmonised CLP Classification no.,,Resp. Sens. 1   Skin Sens. 1   Repr. 1B   Muta. 2   Carc. 1A   STOT Rep. Exp. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS08 : Health hazard GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/29953,ECHA C&L inventory
"fosthiazate",,98886-44-3,CAS Number,,,,Acute Tox. 3 - Oral   Acute Tox. 3 - Dermal   Acute Tox. 3 - Inhalation   Eye Irrit. 2B   Skin Sens. 1   Repr. 1A   Repr. 1B   STOT Single Exp. 1   STOT Rep. Exp. 1  ,Danger,GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-1128e.html,GHS-J
"fosthiazate (ISO); (RS)-S-sec-butyl-O-ethyl-2-oxo-1,3-thiazolidin-3-ylphosphonothioate",,98886-44-3,CAS Number,015-168-00-0,EU Harmonised CLP Classification no.,,Acute Tox. 3 - Oral   Acute Tox. 4 - Dermal   Acute Tox. 3 - Inhalation   Skin Sens. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS06 : Skull and crossbones GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/61337,ECHA C&L inventory
"fuberidazole (ISO); 2-(2-furyl)-1H-benzimidazole",,3878-19-1,CAS Number,613-016-00-3,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Oral   Skin Sens. 1   Carc. 2   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/135238,ECHA C&L inventory
"furathiocarb (ISO); 2,3-dihydro-2,2-dimethyl-7-benzofuryl 2,4-dimethyl-6-oxa-5-oxo-3-thia-2,4-diazadecanoate",,65907-30-4,CAS Number,006-087-00-1,EU Harmonised CLP Classification no.,,Acute Tox. 3 - Oral   Acute Tox. 2 - Inhalation   Skin Irrit. 2   Eye Irrit. 2   Skin Sens. 1   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS06 : Skull and crossbones GHS08 : Health hazard GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/130515,ECHA C&L inventory
"Geraniol",,106-24-1,CAS Number,,,,Flam. Liquid 4   Self React. Type G   Skin Irrit. 2   Skin Sens. 1   STOT Single Exp. 3   Aquatic Acute 2  ,Warning,GHS07 : Exclamation mark,1,http://www.safe.nite.go.jp/english/ghs/12-mhlw-0076e.html,GHS-J
"Geraniol",,106-24-1,CAS Number,,,,Flam. Liquid 4   Self React. Type G   Skin Irrit. 2   Skin Sens. 1   STOT Single Exp. 3   Aquatic Acute 2  ,Warning,GHS07 : Exclamation mark,1,https://www.nite.go.jp/chem/english/ghs/12-mhlw-0076e.html,GHS-J
"geraniol; (2E)-3,7-dimethylocta-2,6-dien-1-ol",,106-24-1,CAS Number,603-241-00-5,EU Harmonised CLP Classification no.,,Skin Sens. 1  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/88547,ECHA C&L inventory
"glutaral; glutaraldehyde; 1,5-pentanedial",,111-30-8,CAS Number,605-022-00-X,EU Harmonised CLP Classification no.,,Acute Tox. 3 - Oral   Acute Tox. 2 - Inhalation   Skin Corr. 1B   Resp. Sens. 1   Skin Sens. 1A   STOT Single Exp. 3   Aquatic Acute 1   Aquatic Chronic 2  ,Danger,GHS06 : Skull and crossbones GHS05 : Corrosion GHS08 : Health hazard GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/115859,ECHA C&L inventory
"Glutaraldehyde",,111-30-8,CAS Number,,,,Flam. Liquid 4   Acute Tox. 3 - Oral   Acute Tox. 4 - Dermal   Acute Tox. 1 - Inhalation   Acute Tox. 2 - Inhalation   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   Resp. Sens. 1   Skin Sens. 1   STOT Single Exp. 1   STOT Single Exp. 3   STOT Rep. Exp. 1   Aquatic Acute 1  ,Danger,GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/09-mhlw-2001e.html,GHS-J
"Glutaraldehyde",,111-30-8,CAS Number,,,,Flam. Liquid 4   Acute Tox. 3 - Oral   Acute Tox. 4 - Dermal   Acute Tox. 1 - Inhalation   Acute Tox. 2 - Inhalation   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   Resp. Sens. 1   Skin Sens. 1   STOT Single Exp. 1   STOT Single Exp. 3   STOT Rep. Exp. 1   Aquatic Acute 1  ,Danger,GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0107e.html,GHS-J
"Glyoxal",,107-22-2,CAS Number,,,,Acute Tox. 3 - Oral   Acute Tox. 4 - Inhalation   Skin Irrit. 2   Eye Irrit. 2A   Skin Sens. 1   STOT Single Exp. 2   STOT Rep. Exp. 1   Aquatic Acute 3  ,Danger,GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/13-mhlw-2024e.html,GHS-J
"Glyoxal",,107-22-2,CAS Number,,,,Acute Tox. 3 - Oral   Skin Irrit. 2   Eye Irrit. 2A   Skin Sens. 1   STOT Single Exp. 2   STOT Rep. Exp. 1   Aquatic Acute 3  ,Danger,GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0363e.html,GHS-J
"glyoxal … %; ethandial … %",,107-22-2,CAS Number,605-016-00-7,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Inhalation   Skin Irrit. 2   Eye Irrit. 2   Skin Sens. 1   Muta. 2  ,Warning,GHS07 : Exclamation mark GHS08 : Health hazard,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/52506,ECHA C&L inventory
"glyoxylic acid ...%",,298-12-4,CAS Number,607-745-00-6,EU Harmonised CLP Classification no.,,Eye Damage 1   Skin Sens. 1B  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/104932,ECHA C&L inventory
"gold trichloride",,13453-07-1,CAS Number,,,,Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   Skin Sens. 1  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-1150e.html,GHS-J
"hafnium tetra-n-butoxide",,22411-22-9,CAS Number,072-001-00-4,EU Harmonised CLP Classification no.,,Eye Damage 1   Skin Sens. 1  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/7063,ECHA C&L inventory
"heazlewoodite",,12035-71-1,CAS Number,028-007-00-4,EU Harmonised CLP Classification no.,,Acute Tox. 3 - Inhalation   Skin Sens. 1   Muta. 2   Carc. 1A   STOT Rep. Exp. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS08 : Health hazard GHS06 : Skull and crossbones GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/153425,ECHA C&L inventory
"Hexachlorocyclopentadiene",,77-47-4,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 3 - Dermal   Acute Tox. 1 - Inhalation   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   Skin Sens. 1   STOT Single Exp. 1   STOT Single Exp. 3   STOT Rep. Exp. 1   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/14-mhlw-2086e.html,GHS-J
"Hexachlorocyclopentadiene",,77-47-4,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 1 - Inhalation   Skin Irrit. 2   Eye Irrit. 2A   Skin Sens. 1   STOT Single Exp. 1   STOT Single Exp. 2   STOT Rep. Exp. 1   STOT Rep. Exp. 2   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0606e.html,GHS-J
"hexachloroplatinates with the exception of those specified elsewhere in this Annex",,,,078-005-00-2,EU Harmonised CLP Classification no.,,Acute Tox. 3 - Oral   Eye Damage 1   Resp. Sens. 1   Skin Sens. 1  ,Danger,GHS06 : Skull and crossbones GHS05 : Corrosion GHS08 : Health hazard,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/153455,ECHA C&L inventory
"hexachloroplatinic acid",,16941-12-1,CAS Number,078-009-00-4,EU Harmonised CLP Classification no.,,Acute Tox. 3 - Oral   Skin Corr. 1B   Resp. Sens. 1   Skin Sens. 1  ,Danger,GHS06 : Skull and crossbones GHS05 : Corrosion GHS08 : Health hazard,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/14596,ECHA C&L inventory
"hexaconazole (ISO); (RS)-2-(2,4-dichlorophenyl)-1-(1H-1,2,4-triazol-1-yl)hexan-2-ol",,79983-71-4,CAS Number,613-171-00-7,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Oral   Skin Sens. 1   Aquatic Chronic 2  ,Warning,GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/65073,ECHA C&L inventory
"hexahydro-1-methylphthalic anhydride",,48122-14-1,CAS Number,607-241-00-6,EU Harmonised CLP Classification no.,,Eye Damage 1   Resp. Sens. 1   Skin Sens. 1  ,Danger,GHS08 : Health hazard GHS05 : Corrosion,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/12808,ECHA C&L inventory
"hexahydro-3-methylphthalic anhydride",,57110-29-9,CAS Number,607-241-00-6,EU Harmonised CLP Classification no.,,Eye Damage 1   Resp. Sens. 1   Skin Sens. 1  ,Danger,GHS08 : Health hazard GHS05 : Corrosion,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/78789,ECHA C&L inventory
"hexahydro-4-methylphthalic anhydride",,19438-60-9,CAS Number,607-241-00-6,EU Harmonised CLP Classification no.,,Eye Damage 1   Resp. Sens. 1   Skin Sens. 1  ,Danger,GHS08 : Health hazard GHS05 : Corrosion,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/135384,ECHA C&L inventory
"hexahydrocyclopenta[c]pyrrole-1-(1H)-ammonium N-ethoxycarbonyl-N-(p-tolylsulfonyl)azanide",,418-350-1,EC Number,016-081-00-0,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Oral   Eye Irrit. 2   Skin Sens. 1   Muta. 2   Aquatic Chronic 2  ,Warning,GHS08 : Health hazard GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/73363,ECHA C&L inventory
"hexahydromethylphthalic anhydride",,25550-51-0,CAS Number,607-241-00-6,EU Harmonised CLP Classification no.,,Eye Damage 1   Resp. Sens. 1   Skin Sens. 1  ,Danger,GHS08 : Health hazard GHS05 : Corrosion,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/110584,ECHA C&L inventory
"hexakis(tetramethylammonium) 4,4'-vinylenebis((3-sulfonato-4,1-phenylene)imino(6-morpholino-1,3,5-triazine-4,2-diyl)imino)bis(5-hydroxy-6-phenylazonaphthalene-2,7-disulfonate)",,124537-30-0,CAS Number,613-105-00-7,EU Harmonised CLP Classification no.,,Acute Tox. 3 - Oral   Skin Sens. 1   Aquatic Chronic 3  ,Danger,GHS06 : Skull and crossbones,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/94343,ECHA C&L inventory
"hexamethylene diacrylate; hexane-1,6-diol diacrylate",,13048-33-4,CAS Number,607-109-00-8,EU Harmonised CLP Classification no.,,Skin Irrit. 2   Eye Irrit. 2   Skin Sens. 1  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/107281,ECHA C&L inventory
"Hexamethylene diisocyanate",,822-06-0,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 3 - Dermal   Acute Tox. 1 - Inhalation   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   Resp. Sens. 1   Skin Sens. 1   STOT Single Exp. 1   STOT Rep. Exp. 1  ,Danger,GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0066e.html,GHS-J
"Hexamethylene diisocyanate (Hexane, 1,6-diisocyanato-)",,822-06-0,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 3 - Dermal   Acute Tox. 1 - Inhalation   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   Resp. Sens. 1A   Skin Sens. 1   STOT Single Exp. 1   STOT Rep. Exp. 1  ,Danger,GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/14-mhlw-2087e.html,GHS-J
"hexamethylene-di-isocyanate",,822-06-0,CAS Number,615-011-00-1,EU Harmonised CLP Classification no.,,Acute Tox. 3 - Inhalation   Skin Irrit. 2   Eye Irrit. 2   Resp. Sens. 1   Skin Sens. 1   STOT Single Exp. 3  ,Danger,GHS06 : Skull and crossbones GHS08 : Health hazard,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/130293,ECHA C&L inventory
"Hexamethylenediamine",,124-09-4,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 4 - Dermal   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   Skin Sens. 1   Repr. 2   STOT Single Exp. 1   STOT Single Exp. 2   STOT Rep. Exp. 1   Aquatic Acute 3  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/11-mhlw-2015e.html,GHS-J
"Hexamethylenediamine",,124-09-4,CAS Number,,,,Acute Tox. 4 - Oral   Acute Tox. 4 - Dermal   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   Skin Sens. 1   Repr. 2   STOT Single Exp. 2   STOT Rep. Exp. 1   STOT Rep. Exp. 2   Aquatic Acute 3  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0186e.html,GHS-J
"Hexane-1,6-diyl diacrylate",,13048-33-4,CAS Number,,,,Skin Sens. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS07 : Exclamation mark GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/08-meti-0046e.html,GHS-J
"Hexane-1,6-diyl diacrylate",,13048-33-4,CAS Number,,,,Skin Sens. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Warning,GHS07 : Exclamation mark GHS09 : Environment,1,https://www.nite.go.jp/chem/english/ghs/08-meti-0046e.html,GHS-J
"hexasodium (di[N-(3-(4-[5-(5-amino-3-methyl-1-phenylpyrazol-4-yl-azo)-2,4-disulfo-anilino]-6-chloro-1,3,5-triazin-2-ylamino)phenyl)-sulfamoyl](di-sulfo)-phthalocyaninato)nickel",,151436-99-6,CAS Number,611-122-00-4,EU Harmonised CLP Classification no.,,Eye Damage 1   Skin Sens. 1  ,Danger,GHS05 : Corrosion GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/20581,ECHA C&L inventory
"hexasodium 6,13-dichloro-3,10-bis((4-(2,5-disulfonatoanilino)-6-fluoro-1,3,5-triazin-2-ylamino)prop-3-ylamino)-5,12-dioxa-7,14-diazapentacene-4,11-disulfonate",,85153-92-0,CAS Number,613-093-00-3,EU Harmonised CLP Classification no.,,Resp. Sens. 1   Skin Sens. 1  ,Danger,GHS08 : Health hazard,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/73307,ECHA C&L inventory
"hexasodium 7-(4-(4-(4-(2,5-disulphonatoanilino)-6-fluoro-1,3,5-triazin-2-ylamino)-2-methylphenylazo)-7-sulphonatonaphthylazo)naphthalene-1,3,5- trisulphonate",,85665-96-9,CAS Number,016-047-00-5,EU Harmonised CLP Classification no.,,Skin Sens. 1  ,Warning,GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/96516,ECHA C&L inventory
"hexyl acrylate",,2499-95-8,CAS Number,607-233-00-2,EU Harmonised CLP Classification no.,,Skin Irrit. 2   Eye Irrit. 2   Skin Sens. 1   STOT Single Exp. 3   Aquatic Chronic 2  ,Warning,GHS07 : Exclamation mark GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/38936,ECHA C&L inventory
"Hydralazine",,86-54-4,CAS Number,,,,Skin Sens. 1   Repr. 2   STOT Single Exp. 1   STOT Rep. Exp. 1  ,Danger,GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/11-mhlw-0068e.html,GHS-J
"Hydralazine hydrochloride",,304-20-1,CAS Number,,,,Acute Tox. 3 - Oral   Skin Sens. 1   Repr. 2   STOT Single Exp. 1   STOT Rep. Exp. 1  ,Danger,GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard,1,http://www.safe.nite.go.jp/english/ghs/11-mhlw-0058e.html,GHS-J
"hydrazine",,302-01-2,CAS Number,007-008-00-3,EU Harmonised CLP Classification no.,,Flam. Liquid 3   Acute Tox. 3 - Oral   Acute Tox. 3 - Dermal   Acute Tox. 3 - Inhalation   Skin Corr. 1B   Skin Sens. 1   Carc. 1B   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS02 : Flame GHS06 : Skull and crossbones GHS08 : Health hazard GHS05 : Corrosion GHS09 : Environment,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/13707,ECHA C&L inventory
"Hydrazine",,302-01-2,CAS Number,,,,Flam. Liquid 3   Acute Tox. 3 - Oral   Acute Tox. 2 - Dermal   Acute Tox. 3 - Inhalation   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   Skin Sens. 1   Repr. 2   Muta. 2   Carc. 2   STOT Single Exp. 1   STOT Single Exp. 3   STOT Rep. Exp. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS02 : Flame GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0056e.html,GHS-J
"hydrazine bis(3-carboxy-4-hydroxybenzensulfonate)",,405-030-1,EC Number,007-022-00-X,EU Harmonised CLP Classification no.,,Acute Tox. 4 - Oral   Skin Corr. 1B   Skin Sens. 1   Carc. 1B   Aquatic Chronic 3  ,Danger,GHS08 : Health hazard GHS05 : Corrosion GHS07 : Exclamation mark,1,https://echa.europa.eu/information-on-chemicals/cl-inventory-database/-/discli/details/7250,ECHA C&L inventory
"Hydrazine hydrate",,7803-57-8,CAS Number,,,,Flam. Liquid 4   Acute Tox. 3 - Oral   Skin Corr. 1A   Skin Corr. 1B   Skin Corr. 1C   Eye Damage 1   Skin Sens. 1   Muta. 2   STOT Single Exp. 1   STOT Rep. Exp. 1   Aquatic Acute 1   Aquatic Chronic 1  ,Danger,GHS05 : Corrosion GHS06 : Skull and crossbones GHS07 : Exclamation mark GHS08 : Health hazard GHS09 : Environment,1,http://www.safe.nite.go.jp/english/ghs/06-imcg-0057e.html,GHS-J
