CASRN,SMILES
105-55-5,CCNC(=S)NCC
103-71-9,O=C=NC1=CC=CC=C1
69-72-7,OC(=O)C1=C(O)C=CC=C1
15651-72-6,[Fe++].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
5575-43-9,[Ti+4].CCCC(O)C(CC)C[O-].CCCC(O)C(CC)C[O-].CCCC(O)C(CC)C[O-].CCCC(O)C(CC)C[O-]
13236-02-7,C(OCC1CO1)C(COCC1CO1)OCC1CO1
285977-85-7,CC1=CC2=C(CC(C)(CO)C2)C=C1
111-70-6,CCCCCCCO
272460-97-6,CC1=CC=C(C=C1)S(=O)(=O)C(C)(C)C(=O)C1=CC=C(SC2=CC=C(C=C2)C(=O)C2=CC=CC=C2)C=C1
2550-11-0,CCC(=O)C(C)CC=C(C)C
60047-17-8,CC(C)(O)C1CCC(C)(O1)C=C
101-83-7,C1CCC(CC1)NC1CCCCC1
1948-33-0,CC(C)(C)C1=CC(O)=CC=C1O
10022-31-8,[Ba++].[O-][N+]([O-])=O.[O-][N+]([O-])=O
26919-50-6,OCCN(CCO)CCO.CN(CCCCCC(O)=O)S(=O)(=O)C1=CC=CC=C1
118-92-3,NC1=C(C=CC=C1)C(O)=O
77-92-9,OC(=O)CC(O)(CC(O)=O)C(O)=O
497-19-8,[Na+].[Na+].[O-]C([O-])=O
709031-45-8,CS(O)(=O)=O.NC(=O)[C@@H]1C[C@@H]2C[C@@H]2N1
5593-70-4,[Ti+4].CCCC[O-].CCCC[O-].CCCC[O-].CCCC[O-]
123403-95-2,CCOC(C)N1CC(C)OC1=O
55906-42-8,[Na+].[Na+].S=C1[N-][N-]C(=S)S1
420-04-2,NC#N
109-06-8,CC1=NC=CC=C1
57-09-0,[Br-].CCCCCCCCCCCCCCCC[N+](C)(C)C
465-65-6,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC=C)[C@H](C4)[C@]1(O)CCC2=O
2702-72-9,[Na+].[O-]C(=O)COC1=C(Cl)C=C(Cl)C=C1
123-08-0,OC1=CC=C(C=O)C=C1
635708-74-6,CC(C)(C)C#C\C=C/CCl
137-32-6,CCC(C)CO
20882-04-6,CC(=C)C(=O)OCCOC(=O)CCC(O)=O
541-85-5,CCC(C)CC(=O)CC
67-63-0,CC(C)O
1638586-33-0,[H][C@]1(CCC2=C(C1)C1=CC=CC=C1N2CCC(=O)OCC)N[C@@H](C)C1=CC=CC=C1
1929-86-8,[K+].CC(OC1=C(C)C=C(Cl)C=C1)C([O-])=O
3068-39-1,[Cl-].CCNC1=CC2=[O+]C3=C(C=C(C)C(NCC)=C3)C(C3=CC=CC=C3C(=O)OC)=C2C=C1C
14689-29-3,[K+].[K+].[Zn++].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
111-41-1,NCCNCCO
99-59-2,COC1=C(N)C=C(C=C1)[N+]([O-])=O
109-89-7,CCNCC
504-24-5,NC1=CC=NC=C1
24613-89-6,[Cr+3].[Cr+3].[O-][Cr]([O-])(=O)=O.[O-][Cr]([O-])(=O)=O.[O-][Cr]([O-])(=O)=O
137-51-9,NC1=CC=C(C=C1S(O)(=O)=O)S(O)(=O)=O
118-79-6,OC1=C(Br)C=C(Br)C=C1Br
78850-37-0,COC(=O)C1=C[C@H]2OC(C)=N[C@H]2[C@@H](O1)[C@@H](OC(C)=O)[C@@H](COC(C)=O)OC(C)=O
107-19-7,OCC#C
64338-16-5,CC1(C)CC2(CC(C)(C)N1)OC1(CCCCCCCCCCC1)NC2=O
111-36-4,CCCCN=C=O
17832-28-9,OCCCCOC=C
762240-92-6,Cl.FC(F)(F)C1=NN=C2CNCCN12
4368-56-3,[Na+].NC1=C(C=C(NC2CCCCC2)C2=C1C(=O)C1=C(C=CC=C1)C2=O)S([O-])(=O)=O
110-97-4,CC(O)CNCC(C)O
104-15-4,CC1=CC=C(C=C1)S(O)(=O)=O
12125-02-9,[NH4+].[Cl-]
106-89-8,ClCC1CO1
10025-99-7,[K+].[K+].Cl[Pt--](Cl)(Cl)Cl
106-48-9,OC1=CC=C(Cl)C=C1
56-54-2,[H][C@@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@@H](O)C1=C2C=C(OC)C=CC2=NC=C1
13463-41-7,[O-]1N2C=CC=CC2=[S][Zn++]11[O-]N2C=CC=CC2=[S]1
3238-40-2,OC(=O)C1=CC=C(O1)C(O)=O
2425-85-6,CC1=CC(=C(C=C1)N=NC1=C2C=CC=CC2=CC=C1O)[N+]([O-])=O
635-51-8,OC(=O)CC(C(O)=O)C1=CC=CC=C1
12141-67-2,[OH-].[OH-].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[O--].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].O=[W+3].O=[W+4].O=[W+4].O=[W+4].O=[W+4].O=[W+4].O=[W+4].O=[W+4].O=[W+4].O=[W+4].O=[W+4].O=[W+4]
149057-70-5,[Al+3].[Al+3].COCC(C)[O-].COCC(C)[O-].CN(C)CC[O-].CN(C)CC[O-].CCOC(=O)[CH-]C(C)=O.CCOC(=O)[CH-]C(C)=O
17831-71-9,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C
129050-27-7,O[C@@H](CNCC1=CC=CC=C1)[C@H]1CCC2=C(O1)C=CC(F)=C2
78-98-8,CC(=O)C=O
138624-11-0,O.NCCCC(O)(P(O)(O)=O)P(O)(O)=O
102340-61-4,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCC2=CC(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=CC(C)=C2O1
111-71-7,CCCCCCC=O
5096-13-9,[Cl-].NC(=O)C1=C[N+](CC2=CC=CC=C2)=CC=C1
52-51-7,OCC(Br)(CO)[N+]([O-])=O
126877-05-2,CCOCCOC(=O)COC1=CC=C(C=C1)C1=C2C=C3OC(=O)C(=C3C=C2OC1=O)C1=CC=CC=C1
6920-22-5,CCCCC(O)CO
7705-08-0,[Cl-].[Cl-].[Cl-].[Fe+3]
1354632-48-6,[Na+].[Na+].CC(=O)NC1=C(C=C(C(N)=C1)S([O-])(=O)=O)N=NC1=CC=CC(=C1)S(=O)(=O)CCOS([O-])(=O)=O
29878-91-9,OC(=O)C1=C2C(C=CC=C2C2=CC=CC3=CC=CC(C(O)=O)=C23)=CC=C1
62756-44-9,F.OCC1=CN=CC=C1
121-92-6,OC(=O)C1=CC=CC(=C1)[N+]([O-])=O
61477-95-0,[Na+].[Na+].[O-]C(=O)C1=CC=C(C=C1)S(=O)(=O)[N-]Cl
2035-93-0,CC(O)CC(C)(C)C1=CC=CC=C1
98-79-3,OC(=O)[C@@H]1CCC(=O)N1
3115-49-9,CCCCCCCCCC1=CC=C(OCC(O)=O)C=C1
674347-28-5,[Li+].[O-]C(=O)C1=CC2=CC=CC=C2C=C1
5329-14-6,NS(O)(=O)=O
131-27-1,NC1=CC2=C(C=CC=C2C(=C1)S(O)(=O)=O)S(O)(=O)=O
111-30-8,O=CCCCC=O
26576-46-5,CC(=O)CC(=O)NC1=CC2=C(NC(=O)N2)C=C1
93-18-5,CCOC1=CC2=C(C=CC=C2)C=C1
574-93-6,N1\C2=N/C3=N/C(=N\C4=C5C=CC=CC5=C(N4)\N=C4/N=C(/N=C1/C1=CC=CC=C21)C1=CC=CC=C41)/C1=CC=CC=C31
10595-80-9,CC(=C)C(=O)OCCS(O)(=O)=O
26586-02-7,CC(=O)OC\C=C(/C)C=O
16024-58-1,COCCOCCOCC(O)=O
115-21-9,CC[Si](Cl)(Cl)Cl
121-87-9,NC1=C(Cl)C=C(C=C1)[N+]([O-])=O
506-51-4,CCCCCCCCCCCCCCCCCCCCCCCCO
105-56-6,CCOC(=O)CC#N
6422-83-9,CC1=CC=C(C=C1N1C(=O)C=CC1=O)N1C(=O)C=CC1=O
5308-25-8,CCN1CCNCC1
23727-15-3,CC1=CC[C@@H](CC=O)C1(C)C
65122-06-7,CC([O-])=O.CN(CCC#N)C1=CC=C(C=CC2=[N+](C)C3=C(C=CC=C3)C2(C)C)C=C1
72496-88-9,[Na+].[Co+3].CC(=O)[C-](\N=N\C1=CC(=CC=C1[O-])S(N)(=O)=O)C(=O)NC1=CC=CC=C1.CC(=O)[C-](\N=N\C1=CC(=CC=C1[O-])S(N)(=O)=O)C(=O)NC1=CC=CC=C1
72684-95-8,COC1=CC(=CC(OC)=C1O)C#N
693-33-4,CCCCCCCCCCCCCCCC[N+](C)(C)CC([O-])=O
2440-22-4,CC1=CC(N2N=C3C=CC=CC3=N2)=C(O)C=C1
1798-50-1,Cl.OC(C1CCNCC1)(C1=CC=CC=C1)C1=CC=CC=C1
21145-77-7,CC1CC(C)(C)C2=C(C=C(C)C(=C2)C(C)=O)C1(C)C
62973-79-9,O.O.O.[OH-].[Mo++].O[Si]([O-])=O.CCN(CC)C1=CC2=[O+]C3=C(C=CC(=C3)N(CC)CC)C(C3=CC=CC=C3C([O-])=O)=C2C=C1
92-78-4,OC1=C(C=C2C=CC=CC2=C1)C(=O)NC1=CC=C(Cl)C=C1
39512-49-7,OC1(CCNCC1)C1=CC=C(Cl)C=C1
1704-62-7,CN(C)CCOCCO
108-58-7,CC(=O)OC1=CC(OC(C)=O)=CC=C1
37859-55-5,CCCC(C)=NO[Si](C)(ON=C(C)CCC)ON=C(C)CCC
112-25-4,CCCCCCOCCO
61-54-1,NCCC1=CNC2=CC=CC=C12
2549-51-1,ClCC(=O)OC=C
2439-35-2,CN(C)CCOC(=O)C=C
23328-71-4,[Cl-].CCCCCCCCCCCCCCCCCCOCCC[N+](C)(C)C
437717-43-6,CCCC1=NC(C)=C2N1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(O)(=O)=O
1078-19-9,COC1=CC2=C(C=C1)C(=O)CCC2
1312-81-8,O=[La]O[La]=O
19910-65-7,CCC(C)OC(=O)OOC(=O)OC(C)CC
873-94-9,CC1CC(=O)CC(C)(C)C1
112-15-2,CCOCCOCCOC(C)=O
1637294-12-2,CC(C)CC1=CC(C)=C(CCC=O)C=C1
1119-97-7,[Br-].CCCCCCCCCCCCCC[N+](C)(C)C
73611-02-6,CC1(C)[C@@H]2[C@H]1C(=O)O[C@H]2O
25322-69-4,"[H]OCCO.C* |lp:1:2,4:2,m:6:3.2,Sg:n:5,1,2,3::ht|"
109113-72-6,CC1=NC(CCl)=NC2=CC=CC=C12
127-68-4,[Na+].[O-][N+](=O)C1=CC(=CC=C1)S([O-])(=O)=O
98-47-5,OS(=O)(=O)C1=CC=CC(=C1)[N+]([O-])=O
563-41-7,Cl.NNC(N)=O
1070-10-6,[Ti+4].CCCCC(CC)C[O-].CCCCC(CC)C[O-].CCCCC(CC)C[O-].CCCCC(CC)C[O-]
41672-81-5,CCCCCCCCCCCCCCCC(=O)O[C@@H]1C[C@H](N(C1)C(=O)CCCCCCCCCCCCCCC)C(O)=O
108-16-7,CC(O)CN(C)C
941-69-5,O=C1C=CC(=O)N1C1=CC=CC=C1
19780-11-1,CCCCCCCCCC=CCC1CC(=O)OC1=O
93-20-9,OCCOC1=CC=C2C=CC=CC2=C1
62568-82-5,CCCCCC=CCC(CC(O)=O)C(O)=O
6227-14-1,[Na+].[Na+].COC1=CC(\N=N\C2=CC=C(C=C2)S([O-])(=O)=O)=C(C)C=C1\N=N\C1=C(O)C2=CC=C(NC3=CC=CC=C3)C=C2C=C1S([O-])(=O)=O
103-45-7,CC(=O)OCCC1=CC=CC=C1
157367-45-8,CCN(CC)CCCNC1=NC(NC2=CC=C(C3=CC=C(NC4=NC(NCCCN(CC)CC)=NC(NCCCN(CC)CC)=N4)C4=C3C(=O)C3=CC=CC=C3C4=O)C3=C2C(=O)C2=CC=CC=C2C3=O)=NC(NCCCN(CC)CC)=N1
110-95-2,CN(C)CCCN(C)C
143-08-8,CCCCCCCCCO
144-62-7,OC(=O)C(O)=O
82560-06-3,CCC(C)(CC)C1=NOC(N)=C1
1451734-05-6,[K+].[K+].[O-]C(=O)C1=CC=C2C3=CC=C4C(=O)NC(=O)C5=C4C3=C(C=C5)C3=CC=C(C([O-])=O)C1=C23
98-44-2,NC1=CC(=CC=C1S(O)(=O)=O)S(O)(=O)=O
914917-99-0,OC(=O)C1=CC2=CC=C(OC(=O)OCCCCOC(=O)C=C)C=C2C=C1
14960-06-6,[Na+].CCCCCCCCCCCCN(CCC(O)=O)CCC([O-])=O
7782-50-5,ClCl
311-28-4,[I-].CCCC[N+](CCCC)(CCCC)CCCC
131-56-6,OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1
144-29-6,C1CNCCN1.C1CNCCN1.C1CNCCN1.OC(=O)CC(O)(CC(O)=O)C(O)=O.OC(=O)CC(O)(CC(O)=O)C(O)=O
5964-35-2,[K+].[K+].[K+].[K+].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
50-01-1,Cl.NC(N)=N
60-81-1,OC[C@H]1O[C@@H](OC2=C(C(=O)CCC3=CC=C(O)C=C3)C(O)=CC(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O
617-94-7,CC(C)(O)C1=CC=CC=C1
122886-55-9,CCCCCCCCNC(=O)NC1=CC=C(CC2=CC=C(NC(=O)NCCCCCCCC)C=C2)C=C1
79-08-3,OC(=O)CBr
2511-00-4,CCOC(=O)C(C)C1CCCCC1
112-75-4,CCCCCCCCCCCCCCN(C)C
53378-52-2,[Na+].CC(C)COP([S-])(=O)OCC(C)C
93964-99-9,CCCCCCCCN.CCCCOP(O)(=S)OCCCC
674-82-8,C=C1CC(=O)O1
4091-39-8,CC(Cl)C(C)=O
100-41-4,CCC1=CC=CC=C1
877399-00-3,C[C@@H](OC1=C(N)N=CC(Br)=C1)C1=C(Cl)C=CC(F)=C1Cl
1885-14-9,ClC(=O)OC1=CC=CC=C1
122-96-3,OCCN1CCN(CCO)CC1
130-26-7,OC1=C2N=CC=CC2=C(Cl)C=C1I
53605-94-0,CCCCOC(=O)CC(C)O
74563-64-7,CC(C)CCCC(C)CCCC(C)CCCC(C)(O)C(O)CO
7783-47-3,[F-].[F-].[Sn++]
61597-96-4,CC(C)COC(=O)[C@@H](C)O
13826-66-9,[O-][N+](=O)O[Zr](=O)O[N+]([O-])=O
1120-24-7,CCCCCCCCCCN(C)C
6320-14-5,[Cl-].CN1C2=C(C=CC=C2)C(C)(C)C1=CC=CC1=[N+](C)C2=CC=CC=C2C1(C)C
957787-76-7,CC(NCCCCCCNC(C)C(C)(C)C)C(C)(C)C
58725-33-0,[Na+].[H][C@]1(CCC(=O)N1C(=O)CCCCCCCCCCCCCCC)C([O-])=O
108-94-1,O=C1CCCCC1
121-79-9,CCCOC(=O)C1=CC(O)=C(O)C(O)=C1
123-43-3,OC(=O)CS(O)(=O)=O
3087-36-3,CCO[Ti](OCC)(OCC)OCC
16245-77-5,OS(O)(=O)=O.NC1=CC=C(N)C=C1
2093-20-1,CC(=O)OCCOCCO
821-06-7,BrC\C=C\CBr
916809-14-8,CCCN[P](N)(N)=S
75-08-1,CCS
106-44-5,CC1=CC=C(O)C=C1
93-60-7,COC(=O)C1=CN=CC=C1
124-68-5,CC(C)(N)CO
64265-45-8,CCCCCCCC(=O)NCCN(CCO)CCC(O)=O
860035-10-5,CC(C)C(=O)OC(C)OC(=O)ON1C(=O)CCC1=O
28016-00-4,[Zn++].CCCCCCCCCC1=CC2=C(C=CC=C2)C(=C1CCCCCCCCC)S([O-])(=O)=O.CCCCCCCCCC1=CC2=C(C=CC=C2)C(=C1CCCCCCCCC)S([O-])(=O)=O
592-35-8,CCCCOC(N)=O
105-64-6,CC(C)OC(=O)OOC(=O)OC(C)C
2564-83-2,CC1(C)CCCC(C)(C)N1[O]
161596-47-0,O=C1N(C[C@H]2CO2)C(=O)C2=CC=CC=C12
189956-45-4,O=C1NC(NC2=CC=C(C=C2)C#N)=NC=C1
1070-70-8,C=CC(=O)OCCCCOC(=O)C=C
1072-63-5,C=CN1C=CN=C1
95-68-1,CC1=CC(C)=C(N)C=C1
16260-27-8,[Zn++].CCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCC([O-])=O
1174931-74-8,[H][C@@]12CCC3(OCC(C)(C)CO3)[C@@]1(C)CC(=O)[C@]1([H])[C@@]3([H])CCC4(SCCS4)C=C3CC[C@@]21[H]
62202-86-2,CCCC[Mg]CC
7785-21-9,[NH4+].[Mg++].[O-]P([O-])([O-])=O
123-07-9,CCC1=CC=C(O)C=C1
2344-80-1,C[Si](C)(C)CCl
25628-08-4,CC[N+](CC)(CC)C(C)OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
95-76-1,NC1=CC(Cl)=C(Cl)C=C1
33240-95-8,Cl.NC1=CC(Cl)=C(Cl)C=C1
45103-58-0,COCCOCCOC(=O)C(C)=C
3547-33-9,CCCCCCCCSCCO
393-36-2,NC1=CC(=C(Br)C=C1)C(F)(F)F
108-29-2,CC1CCC(=O)O1
7226-23-5,CN1CCCN(C)C1=O
121-44-8,CCN(CC)CC
111-13-7,CCCCCCC(C)=O
1431329-07-5,CN1CCN(CC1)C(=O)[C@H](OCC1=CC=CC=C1)[C@@H](OCC1=CC=CC=C1)[C@H](OCC1=CC=CC=C1)[C@@]1(COCC2=CC=CC=C2)COC(C)(C)O1
93981-14-7,OCCN(CCO)CCO.CC1=CC=C(C=C1)S(=O)(=O)NCCCCCC(O)=O
552-38-5,[Li+].OC1=C(C=CC=C1)C([O-])=O
26381-41-9,[Cl-].C[N+](C)(C)C1=CC=C2C=CC(O)=C(N=NC3=CC=C(N)C=C3)C2=C1
109-99-9,C1CCOC1
70209-87-9,[Na+].[Na+].[Cr+3].CC1=NN(C(=O)[C-]1\N=N\C1=CC=C(C=C1[O-])[N+]([O-])=O)C1=CC=CC=C1.CC1=NN(C(=O)[C-]1\N=N\C1=CC(=CC(=C1[O-])S([O-])(=O)=O)[N+]([O-])=O)C1=CC=CC=C1
14691-80-6,[Na+].[Na+].[Na+].OP([O-])(=O)OP([O-])([O-])=O
14320-04-8,[Zn++].[N-]1C2=C3C=CC=CC3=C1\N=C1/N=C(/N=C3\N=C([N-]C4=N\C(=N/2)C2=CC=CC=C42)C2=CC=CC=C32)C2=CC=CC=C12
6419-19-8,OP(O)(=O)CN(CP(O)(O)=O)CP(O)(O)=O
85959-73-5,[Na+].[Na+].[Na+].[Co+3].CC(=O)[C-](\N=N\C1=CC(=CC(=C1[O-])S([O-])(=O)=O)[N+]([O-])=O)C(=O)NC1=CC=CC=C1.CC(=O)[C-](\N=N\C1=CC(=CC(=C1[O-])S([O-])(=O)=O)[N+]([O-])=O)C(=O)NC1=CC=CC=C1
107-93-7,C\C=C\C(O)=O
27394-99-6,CC(N=CO)C#N
143-23-7,NCCCCCCNCCCCCCN
10595-49-0,COS([O-])(=O)=O.CCCCCCCCCCCC(=O)NCCC[N+](C)(C)C
18328-90-0,CCNCC(C)=C
628-89-7,OCCOCCCl
7541-49-3,CC(C)CCCC(C)CCCC(C)CCCC(C)=CCO
53651-69-7,CCCOC(=O)[C@H](C)O
78-92-2,CCC(C)O
34893-92-0,ClC1=CC(=CC(Cl)=C1)N=C=O
2978-58-7,CC(C)(N)C#C
1170315-92-0,CCCC(C)=NO[Si](ON=C(C)CCC)(ON=C(C)CCC)ON=C(C)CCC
255830-15-0,[K+].[K+].[K+].[K+].[K+].OP([O-])(=O)CN(=O)(CP([O-])([O-])=O)CP([O-])([O-])=O
56375-79-2,[Cl-].CCCC[N+](C)(CCCC)CCCC
139306-10-8,C[C@H](N(C)C)C1=CC(O)=CC=C1
70161-20-5,[Na+].[Na+].[Na+].[Cu++].[O-]C(=O)C1=CC(=CC=C1\N=N\[C-](\N=N\C1=C([O-])C(NC2=NC(Cl)=NC(Cl)=C2Cl)=CC(=C1)S([O-])(=O)=O)C1=CC=CC=C1)S([O-])(=O)=O
1758-73-2,NC(=N)S(O)=O
1175006-92-4,[Na+].CCCCCC1C(O)CCC1CC([O-])=O
13963-57-0,CC(=O)[CH-]\C(C)=[O+]/[Al](\[O+]=C(\C)[CH-]C(C)=O)\[O+]=C(\C)[CH-]C(C)=O
308062-29-5,"CC[N+](C)(C)[O-] |lp:5:3,Sg:n:1:13-15:ht|"
139504-68-0,CCC(O)COC1CCCCC1C(C)(C)C
857035-95-1,CS(O)(=O)=O.CS(O)(=O)=O.NC1=C(N)C(=O)N2CCCN12
463-04-7,CCCCCON=O
134620-00-1,N.N.N.N.[Pd++].OC([O-])=O.OC([O-])=O
5857-94-3,NC1=C(O)C(Cl)=CC(=C1)S(O)(=O)=O
122-39-4,N(C1=CC=CC=C1)C1=CC=CC=C1
52671-72-4,OC(=O)C1=CC=C2C(=O)OC(=O)C3=C2C1=C(C=C3)C(O)=O
623-68-7,C\C=C\C(=O)OC(=O)\C=C\C
2235-00-9,C=CN1CCCCCC1=O
13597-65-4,[Zn++].[O-][Si]([O-])=O
756-12-7,FC(F)(F)C(=O)C(F)(C(F)(F)F)C(F)(F)F
634-55-9,CCOC(=O)C(C#N)C(C)=O
6416-66-6,[Na+].[Na+].CC1=CC=C(C=C1)S(=O)(=O)NC1=C2C(O)=C(N=NC3=C(OC4=CC=CC=C4)C=CC(Cl)=C3)C(=CC2=CC(=C1)S([O-])(=O)=O)S([O-])(=O)=O
615-50-9,[O-]S([O-])(=O)=O.CC1=C([NH3+])C=CC([NH3+])=C1
1184648-08-5,[KH+].C[C@@H](OC1=CC=C(O)C=C1)C([O-])=O
12036-39-4,[O--].[O--].[O--].[Sr++].[Zr+4]
10168-81-7,[Gd+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O
59-50-7,CC1=C(Cl)C=CC(O)=C1
29529-99-5,CCCCN(CCCC)C1=NC(S)=NC(S)=N1
100-69-6,C=CC1=NC=CC=C1
100-02-7,OC1=CC=C(C=C1)[N+]([O-])=O
54381-16-7,OS(O)(=O)=O.NC1=CC=C(C=C1)N(CCO)CCO
23847-08-7,O=C1CCCCCN1SSN1CCCCCC1=O
106-75-2,ClC(=O)OCCOCCOC(Cl)=O
95-88-5,OC1=CC=C(Cl)C(O)=C1
13161-30-3,OC1=CC=CC=N1=O
321-97-1,CN[C@H](C)[C@H](O)C1=CC=CC=C1
128-80-3,CC1=CC=C(NC2=CC=C(NC3=CC=C(C)C=C3)C3=C2C(=O)C2=C(C=CC=C2)C3=O)C=C1
890707-29-6,CNC(=O)C1=C(N)C(C)=CC(=C1)C#N
128-42-7,OS(=O)(=O)C1=CC(=CC=C1C=CC1=CC=C(C=C1S(O)(=O)=O)[N+]([O-])=O)[N+]([O-])=O
534-03-2,NC(CO)CO
957-68-6,CC(=O)OCC1=C(N2[C@H](SC1)[C@H](N)C2=O)C(O)=O
1777-82-8,OCC1=C(Cl)C=C(Cl)C=C1
26530-20-1,CCCCCCCCN1SC=CC1=O
99591-74-9,O=S1(=O)CS(=O)(=O)OCO1
67786-25-8,[Na+].[Na+].[Na+].[Na+].CC(O)CN(CC(C)O)C1=NC(NC2=CC(=C(C=CC3=C(C=C(NC4=NC(=NC(NC5=CC=C(C=C5)S([O-])(=O)=O)=N4)N(CC(C)O)CC(C)O)C=C3)S([O-])(=O)=O)C=C2)S([O-])(=O)=O)=NC(NC2=CC=C(C=C2)S([O-])(=O)=O)=N1
955359-35-0,COC1=CC=C(C=C1)C(O)CC(O)C1=CC=C(C=C1)C(C)(C)C
13755-29-8,[Na+].F[B-](F)(F)F
1305-62-0,O[Ca]O
91648-19-0,"CCC(=O)NCCC[N+](C)(C)CC(O)CS([O-])(=O)=O |lp:3:2,4:1,13:2,16:3,17:2,18:2,Sg:n:1:10-12:ht|"
7440-56-4,[Ge]
108-93-0,OC1CCCCC1
554-13-2,[Li+].[Li+].[O-]C([O-])=O
7778-53-2,[K+].[K+].[K+].[O-]P([O-])([O-])=O
21800-83-9,[H][C@@]12CCC(=O)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
17814-85-6,[Br-].OC(=O)CCCC[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
68298-12-4,CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
14205-46-0,CC(C)OC(=O)\C=C(\C)N
111-26-2,CCCCCCN
95-71-6,CC1=C(O)C=CC(O)=C1
12013-46-6,[Ca++].[O-][Sn]([O-])=O
52722-86-8,CC1(C)CC(O)CC(C)(C)N1CCO
27115-36-2,[Cr+3].[O-]C=O.[O-]C=O.[O-]C=O
34212-53-8,C[C@@H](CCCC(C)(C)O)CC=O
5405-40-3,CC1(C)COC(=O)[C@H]1O
871-70-5,OC(=O)CCCCCCCCCCCCCCCCC(O)=O
35285-68-8,[Na+].CCOC(=O)C1=CC=C([O-])C=C1
100-01-6,NC1=CC=C(C=C1)[N+]([O-])=O
94317-64-3,CCCCNP(N)(N)=S
13939-25-8,[Al+3].OP(O)(=O)OP([O-])(=O)OP([O-])([O-])=O
542-28-9,O=C1CCCCO1
616-02-4,CC1=CC(=O)OC1=O
124-02-7,C=CCNCC=C
841-77-0,C1CN(CCN1)C(C1=CC=CC=C1)C1=CC=CC=C1
2743-38-6,OC(=O)[C@H](OC(=O)C1=CC=CC=C1)[C@@H](OC(=O)C1=CC=CC=C1)C(O)=O
25519-78-2,Cl.FC1=CC=C(C=C1)C(=O)C1CCNCC1
73570-52-2,[O-][N+]([O-])=O.CCN(CC)C1=CC2=[O+]C3=CC(=CC=C3N=C2C=C1)N(CC)CC
108-30-5,O=C1CCC(=O)O1
93918-10-6,[K+].CC(CC([O-])=O)CC(C)(C)C
13811-50-2,C=CN1CCN(C=C)C1=O
156157-97-0,[Na+].[Na+].[O-][Cl](=O)(=O)=O.[O-][Cl](=O)(=O)=O.OCCN(CCO)CCO.OCCN(CCO)CCO
75-94-5,Cl[Si](Cl)(Cl)C=C
42252-34-6,CCN(C)C(Cl)=O
1746-03-8,OP(O)(=O)C=C
3621-82-7,ClC1=NC2=C(O1)C=C(Cl)C=C2
1332-07-6,[Zn++].[Zn++].[Zn++].[O-]B([O-])[O-].[O-]B([O-])[O-]
3470-98-2,CCCCN1CCCC1=O
104-12-1,ClC1=CC=C(C=C1)N=C=O
20073-51-2,CCCCCCCCCC1=CC(CN(CCO)CCO)=C(O)C(CN(CCO)CCO)=C1
112-38-9,OC(=O)CCCCCCCCC=C
7632-00-0,[Na+].[O-]N=O
486-25-9,O=C1C2=CC=CC=C2C2=CC=CC=C12
133-53-9,CC1=CC(O)=C(Cl)C(C)=C1Cl
75-23-0,CCN.FB(F)F
100-54-9,N#CC1=CN=CC=C1
112-31-2,CCCCCCCCCC=O
617-52-7,COC(=O)CC(=C)C(=O)OC
150114-71-9,NC1=CC(Cl)=NC(C(O)=O)=C1Cl
176972-62-6,COC(O)=NC(CC1=CC=CC=C1)C(O)CCl
1913285-57-0,CC(CO)CC(C)CC=C(C)C
638-51-7,CCCCCCON=O
1121-60-4,O=CC1=CC=CC=N1
532-02-5,[Na+].[O-]S(=O)(=O)C1=CC2=C(C=CC=C2)C=C1
71301-98-9,CCOC(=O)[C@@H](C)OC1=CC=C(O)C=C1
18718-07-5,[Mn++].OP(O)([O-])=O.OP(O)([O-])=O
7778-39-4,O[As](O)(O)=O
3845-76-9,CN(C)CCCNC(=O)C=C
55502-61-9,COC1=C(OC)C=C(CC(C#N)C(O)=O)C=C1
121-43-7,COB(OC)OC
109-83-1,CNCCO
17318-08-0,FC1=C(Cl)C=C(Br)C=C1Cl
29911-27-1,CCCOCC(C)OCC(C)O
