CASRN,SMILES
57-88-5,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)C
1487263-87-5,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O
18916-17-1,[H][C@@]1(C)O[C@@]([H])(O[C@]2([H])[C@@]([H])(OC3=CC(O)=C(C(=O)CCC4=CC=C(O)C=C4)C(O)=C3)O[C@@]([H])(CO)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O
38051-10-4,ClCCOP(=O)(OCCCl)OCC(CCl)(CCl)COP(=O)(OCCCl)OCCCl
1309-64-4,O=[Sb]O[Sb]=O
16455-61-1,[Na+].[H][N]12CC[N]3([H])C4C(=O)[O-][Fe+3]131([O-]C(=O)C2C2=CC=CC=C2[O-]1)[O-]C1=C4C=CC=C1
13223-03-5,CCOS([O-])(=O)=O.CC[N+](C)(C)CCOC(=O)C(C)=C
135-61-5,CC1=C(NC(=O)C2=C(O)C=C3C=CC=CC3=C2)C=CC=C1
1843-03-4,CC(CC(C1=CC(=C(O)C=C1C)C(C)(C)C)C1=CC(=C(O)C=C1C)C(C)(C)C)C1=CC(=C(O)C=C1C)C(C)(C)C
94361-26-9,CC(C1CC1)C1(CO1)C1=CC=C(Cl)C=C1
330-54-1,CN(C)C(=O)NC1=CC(Cl)=C(Cl)C=C1
1333490-26-8,CC(C)O.COC1=CC(NC(=O)C(=C/NC2=CC(OCCCN3CCN(C)CC3)=C(OC)C=C2)\C#N)=C(Cl)C=C1Cl.COC1=CC(NC(=O)C(=C/NC2=CC(OCCCN3CCN(C)CC3)=C(OC)C=C2)\C#N)=C(Cl)C=C1Cl
13709-42-7,F[Nd](F)F
2044-64-6,CN(C)C(=O)CC(C)=O
73912-21-7,CC1=CC2=C(OP(O)OC3=C(C2)C=C(C)C=C3C2CCCCC2)C(=C1)C1CCCCC1
84649-84-3,"CCN(C)C |lp:2:1,Sg:n:1:11-13:ht|"
142-19-8,CCCCCCC(=O)OCC=C
7440-41-7,[Be]
18868-43-4,O=[Mo]=O
7723-14-0,[P]
139189-30-3,CC1=CC=CC(C)=C1OP(=O)(OC1=CC(OP(=O)(OC2=C(C)C=CC=C2C)OC2=C(C)C=CC=C2C)=CC=C1)OC1=C(C)C=CC=C1C
87135-01-1,CO[Si](CCCCCC[Si](OC)(OC)OC)(OC)OC
19444-21-4,CC(C)(O)C(=O)OCC=C
178671-69-7,O=C(CC#N)OCC(COC(=O)CC#N)(COC(=O)CC#N)COC(=O)CC#N
56-84-8,N[C@@H](CC(O)=O)C(O)=O
145022-45-3,CS([O-])(=O)=O.CCN1C=C[N+](C)=C1
77-86-1,NC(CO)(CO)CO
83261-15-8,CC(C)COC(=O)[C@H](C)Cl
92-15-9,COC1=C(NC(=O)CC(C)=O)C=CC=C1
7785-70-8,CC1=CC[C@@H]2C[C@H]1C2(C)C
97-86-9,CC(C)COC(=O)C(C)=C
28068-91-9,CC(C)C(C)(C)[C@@H]1CCC(=O)[C@H](C)C1
140-26-1,CC(C)CC(=O)OCCC1=CC=CC=C1
187674-70-0,[Na+].[Na+].[Na+].[Na+].COC1=C(NC2=NC(SCCCS([O-])(=O)=O)=NC(SCCCS([O-])(=O)=O)=N2)C=C(C)C(=C1)N=NC1=CC(=C2C=CC=C(C2=C1)S([O-])(=O)=O)S([O-])(=O)=O
84029-45-8,[Na+].CC1=C(C=C(C=C1)C(=O)NC1=CC=C(C=C1)S([O-])(=O)=O)[N+]([O-])=O
20407-84-5,CCCCCCCCC\C=C\C=O
203929-12-8,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C=C
114798-26-4,CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1
1317-38-0,[O--].[Cu++]
213265-81-7,FC1=C(Cl)N=CN=C1CC1=CC=CC=C1Cl
7756-94-7,CC(C)=CC(C)(C)CC(C)(C)C
29736-75-2,C1CO[Sb]2OCCO[Sb](O1)OCCO2
21282-97-3,CC(=O)CC(=O)OCCOC(=O)C(C)=C
14384-34-0,OC1CCC2=C(C1)C1=CC=CC=C1N2
598-62-9,[Mn++].[O-]C([O-])=O
119302-20-4,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)[C@H](C[C@]34C)N3CCOCC3)[C@@H]1C[C@@H]([C@@H]2O)N1CCCC1
1917-44-8,O=C1N=C(NC(=N1)C1=CC=CC=C1)C1=CC=CC=C1
57583-35-4,CCCCC(CC)COC(=O)CS[Sn](C)(C)SCC(=O)OCC(CC)CCCC
813-93-4,[Bi+3].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
15308-01-7,ClCC(=O)N(C1=CC=CC=C1)C1=C(Cl)C=CC=C1Cl
1962-75-0,CCCCOC(=O)C1=CC=C(C=C1)C(=O)OCCCC
144-15-0,CCCCC(CC)COC(=O)CC(CC(=O)OCC(CC)CCCC)(OC(C)=O)C(=O)OCC(CC)CCCC
141-97-9,CCOC(=O)CC(C)=O
18996-35-5,[Na+].OC(=O)CC(O)(CC([O-])=O)C(O)=O
19234-20-9,CC(C)OCCOC(C)=O
67846-68-8,[Cl-].CCCCCCCCCCCCCCCCCC(=O)OCC[N+](C)(C)CCOC(=O)CCCCCCCCCCCCCCCCC
246871-16-9,[O-][N+](=O)C1=CC(Br)=C(N=NC2=CC=C(C=C2)N(CCC#N)CCC#N)C(=C1)C(F)(F)F
361366-16-7,CCOC(=O)C1(CCCCC1)OC(=O)CC1=C(Cl)C=C(Cl)C=C1
1345-07-9,[S--].[S--].[S--].[Bi+3].[Bi+3]
106006-84-2,CCC(=O)N[C@H]1CCC2=C(C1)SC(N)=N2
78-16-0,CCCCCCC(=O)OCC(CC)(COC(=O)CCCCCC)COC(=O)CCCCCC
70833-40-8,CCCCC(CC)COC(=O)OOC(C)(C)CC
16529-65-0,[Zn++].CCCCCCCCCCCCCCCCCCCCC([O-])=O.CCCCCCCCCCCCCCCCCCCCCCC([O-])=O
68-04-2,[Na+].[Na+].[Na+].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
7758-88-5,[F-].[F-].[F-].[Ce+3]
100-06-1,COC1=CC=C(C=C1)C(C)=O
111-25-1,CCCCCCBr
82493-14-9,CCOC1=CC=CC=C1NC(=O)C(=O)NC1=CC=C(CCCCCCCCCC(C)C)C=C1
85-98-3,CCN(C(=O)N(CC)C1=CC=CC=C1)C1=CC=CC=C1
39072-70-3,O=C(NCCCCCCNC(=O)NCC1=CC=CC=C1)NCC1=CC=CC=C1
91-56-5,O=C1NC2=C(C=CC=C2)C1=O
5039-78-1,[Cl-].CC(=C)C(=O)OCC[N+](C)(C)C
5102-83-0,CC(=O)C(=NNC1=C(Cl)C=C(C=C1)C1=CC(Cl)=C(NN=C(C(C)=O)C(=O)NC2=C(C)C=C(C)C=C2)C=C1)C(=O)NC1=C(C)C=C(C)C=C1
247569-56-8,CS(=O)(=O)C1=CC(C(O)=O)=C(F)C=C1
629-03-8,BrCCCCCCBr
1254940-85-6,CC(C)CC1CCC(CCC=O)CC1
28961-43-5,"CCC(COCCOC(=O)C=C)(COCCOC(=O)C=C)COCCOC(=O)C=C |lp:4:2,7:2,9:2,13:2,16:2,18:2,22:2,25:2,27:2,Sg:n:4,5,6::ht,Sg:n:24,23,22::ht,Sg:n:15,14,13::ht|"
924-88-9,CC(C)OC(=O)CCC(=O)OC(C)C
12410-14-9,[Cl-].[Fe+3].[O-]S([O-])(=O)=O
54959-35-2,[K+].[Fe+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
79026-02-1,N#CC1=CC=C(C=CC2=CC=C(C=CC3=CC(=CC=C3)C#N)C=C2)C=C1
6358-31-2,COC1=CC=CC=C1NC(=O)C(N=NC1=CC=C(C=C1OC)[N+]([O-])=O)C(C)=O
657-27-2,Cl.NCCCC[C@H](N)C(O)=O
7786-81-4,[Ni++].[O-]S([O-])(=O)=O
85995-91-1,"FC(F)(F)C(F)(F)CCI |lp:0:3,2:3,3:3,5:3,6:3,9:3,Sg:n:6,5,4:5-11:ht|"
160844-75-7,CCOC(=O)C1=C(C)N=C(S1)C1=CC=C(OCC(C)C)C(=C1)C#N
7381-13-7,O=C(N1CCCCCC1=O)C1=CC(=CC=C1)C(=O)N1CCCCCC1=O
617-45-8,NC(CC(O)=O)C(O)=O
73936-91-1,CC(C)(C)CC(C)(C)C1=CC(N2N=C3C=CC=CC3=N2)=C(O)C(=C1)C(C)(C)C1=CC=CC=C1
111-91-1,ClCCOCOCCCl
503614-91-3,CCOC(=O)C1=NN(C2=C1CCN(C1=CC=C(C=C1)N1CCCCC1=O)C2=O)C1=CC=C(OC)C=C1
84803-57-6,CC1=CC(=CC(C)=C1CC#N)C(C)(C)C
14177-55-0,[O--].[O--].[O--].[O--].[Ni++].[Mo+6]
134605-64-4,CN1C(=O)N(C(=O)C=C1C(F)(F)F)C1=CC(C(=O)OC(C)(C)C(=O)OCC=C)=C(Cl)C=C1
85-73-4,OC(=O)C1=C(C=CC=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1
110-26-9,C=CC(=O)NCNC(=O)C=C
204254-84-2,[H][C@]12OC(C)(C)O[C@@]1([H])[C@@H](CC(=C2)C(=O)OCC)OS(C)(=C)=C
1002-67-1,CCOCCOCCOC
1314-60-9,O=[Sb](=O)O[Sb](=O)=O
84713-17-7,"C*.CC(CC#N)CC(C)C#N |lp:6:1,11:1,m:1:8.3|"
2386-87-0,O=C(OCC1CCC2OC2C1)C1CCC2OC2C1
66069-34-9,CC(C)(C)N.[H][C@@]12CC(=O)N1[C@@H](C(O)=O)\C(O2)=C\CO
119-17-5,CC1=NN(C(=O)C1)C1=CC(=CC=C1)S(O)(=O)=O
4435-53-4,COC(C)CCOC(C)=O
35176-06-8,CC1CO1.OCCNCCO
54807-34-0,[Na+].CC1(C)[N-]C(=O)NC1=O
1093653-57-6,CCCCCCCOCC(C)CC=O
208711-58-4,CON=C1COC2=C1C=CC=C2
89-48-5,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(C)=O
86960-46-5,CCCCCCCCCC(=O)OC1=CC=C(C=C1)C(O)=O
28043-10-9,COC(=O)C1C(C)=CCCC1(C)C
1047-16-1,O=C1C2=CC3=C(C=C2NC2=C1C=CC=C2)C(=O)C1=C(N3)C=CC=C1
84268-33-7,COC(=O)CCC1=CC(=C(O)C(=C1)N1N=C2C=CC=CC2=N1)C(C)(C)C
134127-48-3,CC1=CC=C(C=C1)S([O-])(=O)=O.CN1C2=C(C3=CC=CC=C3C=C2)C(C)(C)C1=CC=C1CCCC(C=CC2=[N+](C)C3=C(C4=CC=CC=C4C=C3)C2(C)C)=C1Cl
16040-69-0,[Cu++].ClC1=CC=C2C3=N\C(=N/C4[N-]\C(=N/C5=N/C(=N\C6[N-]/C(=N\3)C3=C6C=C(Cl)C=C3)/C3=CC(Cl)=CC=C53)C3=C4C=CC(Cl)=C3)\C2=C1
115258-10-1,C[Si](C)(C)O[Si](CCCNC(=O)C=C)(O[Si](C)(C)C)O[Si](C)(C)C
2550-26-7,CC(=O)CCC1=CC=CC=C1
1319-46-6,[OH-].[OH-].[Pb++].[Pb++].[Pb++].[O-]C([O-])=O.[O-]C([O-])=O
106-79-6,COC(=O)CCCCCCCCC(=O)OC
688-74-4,CCCCOB(OCCCC)OCCCC
471-34-1,[Ca++].[O-]C([O-])=O
10191-41-0,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(O1)C(C)=C(C)C(O)=C2C
682-01-9,CCCO[Si](OCCC)(OCCC)OCCC
148124-40-7,[OH-].[K+].[K+].[Fe+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
4245-76-5,CNC(=N)N[N+]([O-])=O
640-67-5,O=C1O[Mn]OC1=O
89-41-8,COC1=CC=C(C=C1[N+]([O-])=O)C(O)=O
20336-96-3,[Li+].CCCCCCCCCCCCCC([O-])=O
18172-67-3,CC1(C)[C@@H]2C[C@H]1C(=C)CC2
10058-44-3,[Fe+3].[Fe+3].[Fe+3].[Fe+3].[O-]P([O-])(=O)OP([O-])([O-])=O.[O-]P([O-])(=O)OP([O-])([O-])=O.[O-]P([O-])(=O)OP([O-])([O-])=O
88938-51-6,COC(=O)CN(CC(=O)OC)C1=C(OC)C=C(N=NC2=C(C=C(C=C2Br)N(=O)=O)N(=O)=O)C(NC(C)=O)=C1
61847-48-1,COC(=O)C1=C(C=C(C=C1)C(=O)NC1=CC(Cl)=CC=C1Cl)\N=N\C1=C(O)C(=CC2=C1C=CC=C2)C(=O)NC1=CC=CC=C1OC
213967-55-6,CN1CN(CC2=CC=CC=C2)CN(CC2=CN=C(Cl)S2)\C1=N\[N+]([O-])=O
623-84-7,CC(COC(C)=O)OC(C)=O
58976-65-1,OC(=O)CC[C@H](N(CC(O)=O)CC(O)=O)C(O)=O
68015-77-0,[K+].[K+].[Mn++].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
10421-48-4,[Fe+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O
119313-12-1,CCC(CC1=CC=CC=C1)(N(C)C)C(=O)C1=CC=C(C=C1)N1CCOCC1
120128-90-7,C[N+](C)(CCCNC=O)CC([O-])=O
161599-46-8,C[C@H]1O[C@H]([C@H](OC(C)=O)[C@@H]1OC(C)=O)N1C=C(F)C(N)=NC1=O
27689-12-9,CC(=C)C(=O)OCCCOC1=CC=C(C=C1)C(C)(C)C1=CC=C(OCCCOC(=O)C(C)=C)C=C1
86168-95-8,CC(C)(C)CC(C)(C)NC1=NC2=NC(=N1)N(CCCCCCN(C1CC(C)(C)NC(C)(C)C1)C1=NC(NC(C)(C)CC(C)(C)C)=NC(=N1)N(CCCCCCN2C1CC(C)(C)NC(C)(C)C1)C1CC(C)(C)NC(C)(C)C1)C1CC(C)(C)NC(C)(C)C1
78521-39-8,CC1=CC=C(C=C1)S(=O)(=O)NCCCCCC(O)=O
124-28-7,CCCCCCCCCCCCCCCCCCN(C)C
17791-81-0,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].OC1=C(N=NC2=CC=CC=C2)C(=CC2=CC(=CC(NC3=NC(NC4=CC=C(C=CC5=CC=C(NC6=NC(=NC(NC7=C8C(O)=C(N=NC9=CC=CC=C9)C(=CC8=CC(=C7)S([O-])(=O)=O)S([O-])(=O)=O)=N6)N6CCOCC6)C=C5S([O-])(=O)=O)C(=C4)S([O-])(=O)=O)=NC(=N3)N3CCOCC3)=C12)S([O-])(=O)=O)S([O-])(=O)=O
77-62-3,CC1=CC(=C(O)C(CC2=C(O)C(=CC(C)=C2)C2(C)CCCCC2)=C1)C1(C)CCCCC1
77017-20-0,[H][C@@]1(O)C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)COC(C)=O
7786-67-6,CC1CCC(C(O)C1)C(C)=C
15993-42-7,COC1=CC=C(Cl)C=C1NC(=O)C(N=NC1=CC=C(C=C1OC)[N+]([O-])=O)C(C)=O
854270-57-8,[Na+].[Na+].[Na+].[Cr+3].[O-]C1=CC=C2C=CC=CC2=C1N=[NH]C1=C2C=CC(=CC2=C(C=C1)S([O-])(=O)=O)[N+]([O-])=O.[O-]C1=CC=C(C=C1N=[NH]C1=C(C=C2C=C(NC3=NC(Cl)=NC(NC4=CC=C(C=C4)S(=O)(=O)C=C)=N3)C=CC2=C1[O-])S([O-])(=O)=O)[N+]([O-])=O
75-98-9,CC(C)(C)C(O)=O
71868-10-5,CSC1=CC=C(C=C1)C(=O)C(C)(C)N1CCOCC1
1047637-37-5,CC(CCl)OP(=O)(OCC(CCl)(CCl)COP(=O)(OC(C)CCl)OC(C)CCl)OC(C)CCl
31274-51-8,C1=CC=C(C=C1)C1=CC=C(C=C1)C1=NC(=NC(=N1)C1=CC=C(C=C1)C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1
19370-86-6,[Li+].[Li+].[O-]C(=O)CCCCCCCCC([O-])=O
2343-89-7,COC(=O)C(F)=C
111687-36-6,[NH4+].[Fe+3].[O-]C(=O)CN(CCCN(C([O-])=O)C([O-])=O)C([O-])=O
83929-47-9,COC(=O)C1=C(C=C(C=C1)C(=O)NC1=C(Cl)C=CC(Cl)=C1)[N+]([O-])=O
93839-21-5,NC(=O)C1=CC=C(NC(=O)C2=CC=C(C=C2)[N+]([O-])=O)C=C1
33125-90-5,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC([H])(Cl)C2=CC(=O)CC[C@]12C
7620-77-1,[Li+].CCCCCCC(O)CCCCCCCCCCC([O-])=O
244021-01-0,CCC1(C)CC(=O)C(C)C(C)(CC)N1OC(C)C1=CC=CC=C1
88-44-8,CC1=CC=C(N)C(=C1)S(O)(=O)=O
84731-55-5,[Li+].CC(C)CCCCCCCCCCCCCCC([O-])=O
143314-16-3,F[B-](F)(F)F.CCN1C=C[N+](C)=C1
103121-85-3,[Cl-].C[N+]1(CC2=C(N3[C@H](SC2)[C@H](N)C3=O)C(O)=O)CCCC1
13814-97-6,[Sn++].F[B-](F)(F)F.F[B-](F)(F)F
67859-51-2,[NH4+].[NH4+].[Zn++].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
223398-24-1,CC(=O)C1=CC=[N+](C)C=C1.CC1=CC=C(C=C1)S([O-])(=O)=O
121-86-8,CC1=CC=C(C=C1Cl)[N+]([O-])=O
61792-09-4,[Na+].[Na+].[Na+].[Na+].[Na+].OP([O-])(=O)CN(CCN(CP(O)([O-])=O)CP(O)([O-])=O)CCN(CP(O)([O-])=O)CP([O-])([O-])=O
252285-60-2,CCOC1=CC=C(C=C1)C1=NC(=NC(=N1)C1=CC=CC=C1)C1=C(O)C=CC=C1
104-66-5,C(COC1=CC=CC=C1)OC1=CC=CC=C1
13007-85-7,[Na+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)C([O-])=O
135043-68-4,[Na+].[Na+].[Na+].[O-]C(=O)CCCCCNC1=NC(NCCCCCC([O-])=O)=NC(NCCCCCC([O-])=O)=N1
52636-67-6,NS(O)(=O)=O.C1COCCN1
216698-07-6,CC(=O)OC1=CC=C(C=C1C1C(=O)OC2=C1C=C(C=C2)C(C)(C)CC(C)(C)C)C(C)(C)CC(C)(C)C
103015-84-5,NC1=CC(Cl)=C(OC(F)(F)C(F)C(F)(F)F)C=C1Cl
834-12-8,CCNC1=NC(SC)=NC(NC(C)C)=N1
652-67-5,O[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12
18063-03-1,NC(=O)C1=C(F)C=CC=C1F
122-00-9,CC(=O)C1=CC=C(C)C=C1
127-08-2,[K+].CC([O-])=O
474044-10-5,CCOC1=NN(C(=O)C1=CC1=CC=C(C=C1)N(CC)CC)C1=CC=CC=C1
25322-68-3,"[H]OCCO |lp:1:2,4:2,Sg:n:1,2,3::ht|"
63141-09-3,CC(=O)C1(Cl)CC1
506-64-9,[Ag+].[C-]#N
877179-03-8,CC(=O)NC1=CC=C(F)C=C1C1=CC=C(Cl)C(Cl)=C1
5895-45-4,[Pr+3].[Pr+3].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O
116020-44-1,[H][C@@]1(CC[C@H](CCC)CC1)[C@@]1([H])CC[C@@H](CC1)C=C
12033-89-5,N12[Si]34N5[Si]11N3[Si]25N41
7720-78-7,[Fe++].[O-]S([O-])(=O)=O
97416-84-7,CC(Br)(CBr)COC1=C(Br)C=C(C=C1Br)C(C)(C)C1=CC(Br)=C(OCC(C)(Br)CBr)C(Br)=C1
77-93-0,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC
85251-71-4,"[Ca++].CCC([O-])=O.CCC([O-])=O |lp:4:3,5:2,9:3,10:2,Sg:n:2:14-16:ht,Sg:n:7:14-16:ht|"
6372-81-2,[Ba++].OC1=CC=C2C=CC=CC2=C1N=NC1=CC=CC=C1C([O-])=O.OC1=CC=C2C=CC=CC2=C1N=NC1=CC=CC=C1C([O-])=O
102561-46-6,OC1=CC=C(C2=CC=CC=C12)S([O-])(=O)=O.CCCC[N+](CCCC)(CCCC)CC1=CC=CC=C1
1255203-42-9,CCCCCCCCCCCCCCCC(=O)OCCOC1=CC(OCCOC(=O)CCCCCCCCCCCCCCC)=CC=C1
134701-20-5,CCCCCCCCCCCCCCC(C)C1=CC(C)=CC(C)=C1O
6940-53-0,COC1=CC(=C(OC)C=C1Cl)[N+]([O-])=O
51-03-6,CCCCOCCOCCOCC1=CC2=C(OCO2)C=C1CCC
58374-69-9,[NH4+].CC(C)(CS([O-])(=O)=O)NC(=O)C=C
67-52-7,O=C1CC(=O)NC(=O)N1
555-43-1,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
23235-61-2,CCC(CO)(CO)COCC(CC)(CO)CO
474814-88-5,[Sr++].[O-]C(=O)C1=C(NN=C2C(=O)C=CC3=CC(=CC=C23)S([O-])(=O)=O)C=C(Cl)C=C1
111304-31-5,COC(=O)C(=C/C1=C(C=CC=C1)N(=O)=O)\C(C)=O
119302-24-8,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)[C@H](C[C@]12C)N1CCOCC1)N1CCCC1
73947-34-9,CCCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCC)COC(=O)CCCCCCC
12036-21-4,O=[V]=O
70969-58-3,CC(C)COC(=O)C1CCCCC1C(=O)OCC(C)C
544-01-4,CC(C)CCOCCC(C)C
95-75-0,CC1=CC(Cl)=C(Cl)C=C1
155810-87-0,CC1=CC(=CC(C)=C1O)C1C(=O)OC2=C1C=C(C=C2C(C)(C)C)C(C)(C)C
38720-66-0,ClC1=C(Cl)C2=C(NC3=C(C=C4NC5=CC=CC=C5C(=O)C4=C3)C2=O)C=C1
224049-04-1,OC(=NC1=CC=CC=C1C#N)C1=C(Cl)C(Cl)=NS1
72705-22-7,[NH4+].COC1=CC(=C(C)C=C1NC(=O)CC(C)=O)S([O-])(=O)=O
6410-41-9,CCN(CC)S(=O)(=O)C1=CC=C(OC)C(=C1)N=NC1=C(O)C(=CC2=CC=CC=C12)C(=O)NC1=C(OC)C=C(OC)C(Cl)=C1
79665-24-0,CC1=CC(NC(=O)C2=CC3=C(C=CC=C3)C(N=NC3=CC(Cl)=CC=C3C)=C2O)=C(C)C=C1NC(=O)C1=CC2=C(C=CC=C2)C(N=NC2=CC(Cl)=CC=C2C)=C1O
7440-47-3,[Cr]
256473-05-9,CC(C)SC1=C(CCC(F)(F)F)C=CC=N1
19529-38-5,[Na+].[Fe+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CCN(CC([O-])=O)CC([O-])=O
106797-53-9,CC(C)(O)C(=O)C1=CC=C(OCCO)C=C1
520-26-3,COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O1)C=C(O[C@@H]1O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)C=C2O
132900-75-5,CC1=C(OC(=O)C2=CC=C(OCCCCOC(=O)C=C)C=C2)C=CC(OC(=O)C2=CC=C(OCCCCOC(=O)C=C)C=C2)=C1
69399-57-1,COC1=CC2=C(NC(=O)C(=O)N2)C=C1[N+]([O-])=O
149021-58-9,CCCCCC(CCC)COC(=O)C=C
919-94-8,CCOC(C)(C)CC
123-86-4,CCCCOC(C)=O
27178-16-1,"C*.C*.CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCC |lp:13:2,15:2,21:2,22:2,m:1:23.24.25.26.27.28.29.30,3:12.11.10.9.8.7.6.5|"
137863-20-8,CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(=O)OCC1=CC=CC=C1
72498-89-6,[H][C@@]12C[C@@]3(C)[C@@]([H])(CC[C@]3(OC(C)=O)C(=O)COC(C)=O)[C@]3([H])C[C@]([H])(F)C4=CC(=O)C=C[C@]4(C)C13O2
29514-94-1,FC(F)=C(F)OC(F)(F)C(F)(F)S(F)(=O)=O
26175-68-8,CN(C)S(=O)(=O)C1=C(Cl)C=C(N)C(Cl)=C1
107-95-9,NCCC(O)=O
90356-78-8,CC(O)(CSC1=CC=C(F)C=C1)C(=O)NC1=CC=C(C#N)C(=C1)C(F)(F)F
112-73-2,CCCCOCCOCCOCCCC
173194-95-1,OB(O)C1=CC2=C(C=C1)C=C(O)C=C2
105-85-1,CC(CCOC=O)CCC=C(C)C
12004-14-7,[Al+3].[Al+3].O=[Ca].O=[Ca].O=[Ca].O=[Ca].O=[Ca].O=[Ca].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O
143-15-7,CCCCCCCCCCCCBr
51145-61-0,O=C1CCC2=C(C1)C1=CC=CC=C1N2
877670-90-1,COC1=CC=CC=C1NC(=O)C(N=NC1=C(C=CC=C1)C(O)=O)C(C)=O
61597-98-6,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@H](C)O
947701-81-7,C=CCCCCCCCCCOC(=O)C(C#N)=C(C1=CC=CC=C1)C1=CC=CC=C1
60046-50-6,C[C@@H]1C[C@@H](O)CC(C)(C)C1=O
1306-25-8,[Cd]=[Te]
112-36-7,CCOCCOCCOCC
1503-48-6,O=C1C2=C(C(=O)C3=C1C(=O)C1=C(N3)C=CC=C1)C(=O)C1=C(N2)C=CC=C1
764-99-8,C=COCCOCCOC=C
214559-61-2,[Na+].[Na+].[Na+].[Na+].COC1=C(NC2=NC(SCCCS([O-])(=O)=O)=NC(SCCCS([O-])(=O)=O)=N2)C=CC(=C1)N=NC1=CC=C2C=C(C=C(C2=C1)S([O-])(=O)=O)S([O-])(=O)=O
1917-64-2,COCC1=CC=C(O1)C=O
846023-24-3,COC1=C(Cl)C=C(Cl)C(NC(=O)CC#N)=C1
2915-57-3,CCCCC(CC)COC(=O)CCC(=O)OCC(CC)CCCC
227197-72-0,ClC1=CC2=C(C=C1)N=CO2
109-65-9,CCCCBr
82530-64-1,ClCCCCOC(=O)CCCl
84632-66-6,CC1=CC=C(C=C1)C1=C2C(=O)NC(=C2C(=O)N1)C1=CC=C(C)C=C1
7789-82-4,[O--].[O--].[O--].[O--].[Ca++].[Mo+6]
71077-34-4,[Na+].CC1=C(N)C=C(C=C1)C(=O)NC1=CC=C(C=C1)S([O-])(=O)=O
47107-74-4,[Cu].I.C1=CC=C(C=C1)P(C1=CC=CC=C1)C1=CC=CC=C1
6731-36-8,CC1CC(C)(C)CC(C1)(OOC(C)(C)C)OOC(C)(C)C
114772-53-1,CC1=CC=C(C=C1)C1=CC=CC=C1C#N
7789-17-5,I[Cs]
1035204-82-0,CC(C)(C)OC(=O)C[C@H]1C[C@@H](CC#N)OC2(CCCC2)O1
69904-10-5,COC1=CC2=C(NC(=O)C(=O)N2)C=C1N
924-44-7,CCOC(=O)C=O
319-24-4,COC(=O)C1=C(N)C=CC(F)=C1
103-36-6,CCOC(=O)C=CC1=CC=CC=C1
21981-33-9,CC(Cl)(Cl)CC(Cl)(Cl)Cl
924-50-5,COC(=O)C=C(C)C
120-47-8,CCOC(=O)C1=CC=C(O)C=C1
